id,name,barcode,category,description,quantity,price,cost,weight,expiration_date,date_received,last_updated,status
cb255f45-264c-4b17-ba09-171ba4447018,Californian Raisins,IS06 4092 3474 0216 7114 7081 43,Food - Dried Fruits,"Sweet dried raisins, perfect for snacks or baking.",716,589.28,851.51,22.6,4/5/2023,3/8/2026,9/8/2026,Active
4c2f8f80-8e0c-488f-a357-e47233d46837,Stylish Wide-Leg Trousers,FR26 1791 2196 80X3 F15O X4DF J23,Clothing - Bottoms,Fashionable wide-leg trousers for a chic silhouette.,6660,171.21,57.52,90.05,12/22/2025,8/17/2023,4/23/2029,Pending
1df4b4f4-32fe-4ee0-8d18-bff2810103d7,Peanut Butter Pretzel Bites,CR77 8132 0216 1215 5240 6,Food - Snacks,Crunchy pretzel bites filled with peanut butter,9395,11.3,313.64,90.94,1/11/2024,7/19/2030,3/8/2026,Pending
e1fd4cc6-86b3-4e55-b29c-778bf0fa84f7,Sparkling Blood Orange Soda,PS49 OEJX C6JX MGCY JNCD PPFW VTME L,Food - Beverages,A refreshing sparkling beverage with a bold blood orange flavor.,6895,320.1,799.86,83.4,4/23/2028,5/18/2022,1/12/2025,Pending
2461c0b5-0c03-4b14-bb4b-6737c8d1be7a,Baked Falafel Balls,DO28 SAZ9 0806 8310 1508 0498 3815,Food - Frozen Vegetables,"Frozen falafel balls made from chickpeas and herbs, perfect for quick meals or salads.",5216,375.45,595.89,0.98,6/21/2022,9/24/2027,3/6/2024,Active
907903e4-ca0a-43ec-8955-859912089f53,Hiking Water Bottle with Filter,AL84 2020 5544 PVY9 2ZKJ VVHI 2KTG,Outdoor,8oz water bottle with built-in filter for clean drinking water.,6405,597.0,660.51,6.16,8/17/2029,8/3/2025,6/4/2029,Pending
691be97c-1397-4dbf-bb74-e3637e64a990,Rainbow Veggie Chips,MK26 596R EADJ YUVY O65,Food - Snacks,"Colorful veggie chips made from beets, carrots, and sweet potatoes.",5918,824.99,686.06,30.52,5/18/2026,12/8/2030,8/2/2023,Inactive
2c50b4e5-4d3a-4656-9841-8a87f43458f1,Fruit Medley Juice,FR94 3454 2837 32BB J72H Z8BD I57,Food - Beverages,Refreshing juice blend made with various fresh fruits.,6370,739.27,97.28,88.53,9/21/2028,8/30/2023,6/13/2022,Active
c8f0058e-4d0e-4bf5-a039-e3da4fcb0fcc,Honey Roasted Chickpeas,IL78 5290 3758 2106 5959 589,Food - Snacks,Crispy chickpeas roasted with honey for a sweet and satisfying snack.,6869,450.2,623.67,83.23,1/17/2029,2/22/2030,5/2/2028,Pending
b5958c89-6f8e-43f5-80e4-cab3fa0a55d5,Magnetic Spice Containers,LU59 546B KHMP VNNS SNQ0,Kitchen,Set of magnetic jars for convenient spice organization.,7573,814.37,421.97,77.02,8/3/2029,10/14/2024,9/12/2022,Active
2ec67b69-6464-4597-9111-acd079e6203c,Chickpea Salad Deluxe,ES20 7297 7368 2210 1306 3188,Food - Produce,"Chickpeas mixed with fresh vegetables and herbs, a nutritious snack or salad.",9646,795.13,455.41,25.71,10/12/2029,4/12/2026,7/25/2029,Active
ebe0fbd5-6267-49fd-9643-f64a1be8ce08,Car Seat Organizer,FR29 9304 7370 14TY XLT9 RWUY U98,Automotive,Storage solutions for keeping your car tidy and organized.,1285,23.12,738.61,24.56,11/2/2023,9/19/2024,2/7/2028,Inactive
653e6020-ba45-4c3f-be24-bf7c8dc70a97,Ceramic Bakeware Set,NO81 4003 1729 317,Kitchen,Durable ceramic bakeware for casseroles and desserts.,2248,656.63,39.03,27.02,5/10/2028,2/4/2025,9/26/2030,Active
11b154ba-289d-4a7f-98e1-a4a602c8bb8a,Gardening Gloves with Claws,TR91 8967 4HM2 VCQQ B22Z Y6TP F2,Garden,Durable gloves with built-in claws for digging and planting.,6843,959.43,587.05,22.52,2/5/2022,11/27/2022,1/11/2025,Pending
72c0fdca-5ad9-4cd8-b6f6-7eeca5050e01,Adjustable Stand for Tablets and Smartphones,AE71 1741 9725 2575 6527 908,Electronics,Multi-angle stand for easy viewing of devices.,4163,552.33,88.03,14.43,6/18/2030,5/14/2022,3/13/2030,Active
62109ee6-7184-421e-8488-d7336303059a,Maple Bacon Jerky,FR12 2330 3272 08UJ VP5W UMXD S25,Food - Meat,Savory bacon jerky coated with maple flavoring.,8170,112.39,616.88,2.05,8/20/2029,12/18/2024,12/27/2024,Active
a3addc33-4fcb-4be3-a4c6-f1d6ad3156e2,Multifunctional Pocket Tool,PT79 3650 7712 0912 9164 2976 0,Tools,Compact pocket tool with various built-in functions.,2070,976.53,317.64,56.63,5/17/2030,8/5/2026,7/8/2030,Pending
d975b44e-6f59-4049-a3e8-ff204a1fa10d,Garlic Breadsticks,MT22 FDAV 8923 4LFD 67Y3 M9FG JBCJ QFW,Food - Sides,"Ready-to-bake garlic breadsticks, perfect with pasta dishes.",949,648.59,262.57,33.52,5/3/2022,6/9/2026,1/26/2030,Pending
f1963f76-9214-4d20-9a84-beaebaa64ec7,Cheddar Cheese Crackers,VG04 VEGB 7555 4555 1562 0835,Food - Snacks,Crunchy crackers topped with real cheddar cheese flavor.,2908,116.57,788.95,59.04,1/31/2023,8/29/2028,9/30/2025,Inactive
99155e0e-3034-4794-b454-6ded847aa5a6,Water Bottle,SI56 6891 0932 9410 899,Fitness,Insulated water bottle for keeping drinks cold.,2523,126.39,324.4,93.32,2/15/2025,10/2/2029,2/21/2024,Inactive
f65db879-759e-4c6e-9400-dd4e2beacb8d,Chino Shorts,GR48 9232 154I FWCR NAUN V2XU JZC,Clothing - Bottoms,Classic chino shorts in a versatile color for summer adventures.,836,25.26,910.02,53.63,10/1/2030,12/11/2027,11/9/2029,Inactive
8265d970-6759-4fe0-81df-e1feae881cfb,Set of Decorative Storage Bins,FR38 6060 6476 73GA UM5R Y515 I81,Home,Colorful bins to keep your space organized.,2443,735.69,588.55,29.01,8/18/2025,10/19/2025,5/27/2029,Pending
a3858efd-e072-4bfa-bc33-60bf9b9b8960,Avocado Oil,LV67 YURV TX1P UVVO JSOM U,Food - Oils,"A healthy oil extracted from avocados, ideal for frying and salads.",9784,939.13,456.39,68.98,3/27/2028,10/6/2028,3/17/2024,Active
b65ffb68-987a-41ae-a4c3-89315d4f2a32,Honey Graham Crackers,AT98 2470 5569 4527 2379,Food - Snacks,Sweet and crunchy honey-flavored graham crackers.,3065,234.64,443.31,92.29,11/16/2027,6/25/2024,11/27/2022,Active
87690f9f-8579-40f6-80c4-57dfd5647e1e,Pineapple Salsa,MC73 5392 4796 97ME FJAK 0Z6J 706,Food - Condiments,Fresh salsa made with pineapple and spices,2394,0.19,664.19,23.97,12/3/2027,7/3/2029,8/1/2022,Pending
865596a7-efdd-4199-92ea-faba7d167789,Dog Frisbee Toy,AE94 2352 5356 0027 6039 208,Pets,Durable and soft frisbee designed for dogs to play with.,2525,972.7,37.23,91.53,3/24/2023,3/30/2022,7/8/2029,Inactive
44da2ad0-a8f1-4dda-a08c-e7850ff6be85,Trendy Bomber Jacket,AD42 3867 3995 IF4O HN6R PZ0E,Clothing - Outerwear,A fashion-forward bomber jacket to elevate your casual looks.,5532,44.66,445.78,7.56,3/4/2028,5/29/2028,1/29/2027,Active
61f4de3d-d0ca-428e-b353-a5e955478f60,Honey Roasted Chickpeas,HU54 9846 2673 9067 6436 5751 2520,Food - Snacks,Crispy chickpeas roasted with honey for a sweet and satisfying snack.,7645,872.85,378.28,56.33,12/21/2022,12/4/2030,12/30/2022,Pending
b70fc934-0ccb-494b-86b7-41b25c6bf99d,Coconut Curry Lentils,HR98 3981 6120 1188 2624 2,Food - Canned Goods,Lentils cooked in a coconut curry for a hearty meal.,8881,59.79,858.47,53.53,7/4/2028,12/18/2027,11/15/2024,Pending
f853cbf4-0b94-48eb-a26f-544e10bd6064,Artisan Flatbreads,PS16 JVHW IZJE W3KM EXSU NHFH FAGT M,Food - Bakery,"Thin and crispy flatbreads, perfect for dips.",2747,697.62,507.54,75.55,11/25/2027,9/25/2027,8/17/2028,Pending
fe8372c5-a7b9-41b7-a8b0-605f7755c9e9,Children's Art Set,AL69 2840 7287 MW8A 3CU8 UBCU 3CMF,Toys,All-in-one art set for kids to unleash creativity.,8912,852.66,547.34,62.63,10/13/2025,3/26/2023,2/22/2029,Pending
a364edad-f4da-4dc1-8084-547ce6aaa7d2,Home Cleaning Robot,AE11 9835 7434 3200 0390 387,Home Appliances,Automated cleaning robot for hassle-free home maintenance.,3674,82.62,43.4,26.72,9/16/2023,9/23/2022,10/10/2030,Active
c46eb6b7-c63a-48f6-ac3c-5f591c705abd,Roasted Garlic,LV26 UQSS ELKG G8XG MIBY 9,Food - Condiments,Savory roasted garlic in a jar for easy use.,2991,756.97,993.62,98.6,7/29/2028,11/18/2025,2/18/2024,Active
8dc14d5e-28d4-4f67-b6aa-39b4d3d43531,Cinnamon Rolls,GI14 KKCI GZAL KU9Q SI39 WYP,Food - Bakery,"Sweet and gooey cinnamon rolls, ready to bake.",4290,879.48,220.41,41.39,4/2/2030,4/6/2023,6/10/2024,Pending
42a58382-0802-4024-b4d9-1eae0ac7bd84,Green Smoothie Mix,HU20 5824 9888 4876 7850 8062 5008,Food - Beverages,A convenient powder mix combining greens and fruits for smoothies.,4290,772.26,790.01,48.75,3/6/2025,5/22/2023,5/7/2028,Pending
28d2e51c-0259-4249-8684-e37fa9406c1e,Laptop Sleeve,VG58 PAGX 0357 3796 5614 8365,Accessories,Padded laptop sleeve for protection against scratches.,6545,961.88,224.05,40.94,6/19/2030,11/1/2028,6/4/2022,Pending
9e13ff0e-f63a-44e7-8c0c-498fa4be632a,Electric Blanket,GI67 CSOO M3PI ZPRS Z306 UQO,Home,Extra soft electric blanket with adjustable heat settings.,3614,614.92,723.19,73.62,7/26/2029,12/31/2022,7/27/2025,Active
6ee6c0fa-8513-4f80-b890-77e644ebdcfb,Water Bottle with Built-in Fruit Infuser,NO94 0736 4196 541,Fitness,Stay hydrated with refreshing flavored water.,2237,631.67,317.42,17.79,11/16/2023,10/20/2024,11/26/2027,Inactive
1d6bb1f5-b1f0-4837-97eb-9188d3573df3,Granola Bars,SE70 2556 7607 1569 9142 1780,Food - Snacks,"Crispy and chewy granola bars, perfect for on-the-go.",9307,484.63,876.87,57.53,1/24/2029,3/29/2025,8/8/2023,Active
6150c37c-faf4-472a-bb9a-b9b82a312f11,Travel Shoe Bags Set,FR94 1038 3813 71KN KOYS DC7X I98,Travel,Set of breathable bags for organizing shoes while traveling.,2122,501.56,686.7,43.29,10/31/2025,2/28/2026,10/23/2022,Active
9fd206fc-8c99-44d6-b908-38d58e9dbc20,Blueberry Muffin Mix,AZ10 PDXR QRHM U5QQ 9CBV DJOU USLT,Food - Baking,Make delightful blueberry muffins at home with this easy mix.,5805,449.69,349.13,9.03,7/14/2030,6/3/2023,12/9/2026,Active
52c26614-4383-4a78-9d89-d87a5aab1bea,Active Racerback Tank,BG69 GFIX 8779 3321 KR5H 7V,Clothing - Tops,Lightweight and moisture-wicking racerback tank for workouts.,1157,182.86,605.94,24.37,9/23/2026,7/4/2025,10/24/2028,Active
4fcfed7b-9c69-4277-8a70-9fbc28411dc0,Plant Pot Drip Trays,TN41 9952 3955 8890 5261 9590,Garden,Prevent water damage with drip trays for potted plants.,9431,299.14,731.53,95.33,1/15/2027,7/26/2024,7/10/2026,Active
581afed5-9051-42bd-8630-01881f34e570,Herb Garden Planter Box,HU11 9755 4186 5571 9404 5248 2005,Garden,Elevated planter box for growing herbs or small plants easily.,9418,221.65,931.73,40.74,10/10/2025,3/29/2028,11/9/2030,Active
fd4bd74e-7c1e-4427-8b56-174cf76f9460,Cinnamon Sugar Mix,AL73 8035 7924 7M36 QKNW XV3Z WXYV,Food - Baking,Sweet mixture of cinnamon and sugar for sprinkling.,1501,628.23,555.34,84.18,10/3/2029,10/22/2027,8/2/2022,Inactive
16be20ed-e108-4dd4-bcd5-75b68c0db5db,Portable Refrigerator Freezer,AZ92 HSLZ GJV3 0AB2 RG3M W5SB 5C0H,Outdoor,Compact fridge ideal for camping and road trips.,791,66.93,556.1,5.72,3/15/2027,10/3/2025,10/2/2030,Active
b9cccd1f-4611-4bc4-a2e6-75d524883ff0,Over-the-Door Hooks,VG69 UXVW 8958 6661 3863 9313,Home,Convenient hooks that utilize door space for hanging items.,382,661.77,251.23,13.76,12/12/2030,6/18/2028,6/10/2023,Pending
791a479f-58ad-4bc7-b63d-71827a9dea45,Pet Waterer with Filtration,FO46 7965 3125 8791 92,Pets,Automatic waterer that filters and provides fresh drinking water for pets.,5725,841.54,348.59,80.64,11/3/2024,9/23/2029,5/29/2022,Active
767ce2ab-a142-4d06-8354-da52eec073de,Adjustable Resistance Bands,IE47 NRJI 4177 2286 3343 79,Fitness,Set of resistance bands for versatile strength training workouts.,5622,989.01,490.08,35.13,6/11/2025,10/9/2028,7/27/2023,Inactive
0858533f-8b88-4ffb-9828-3198b915cd13,Cotton Quilted Throw Blanket,FI65 7548 1976 9242 28,Home,Cozy throw blanket perfect for adding warmth to your home.,5666,24.08,307.97,61.0,6/9/2025,7/14/2022,1/22/2027,Pending
0f3371b4-9eaf-4a80-b43b-3bff90f228bb,Shredded Cheese,FR92 2121 3246 51LJ KUFZ MFRQ M86,Food - Dairy,"Blend of cheddar and mozzarella cheese, great for recipes.",6002,410.53,452.51,20.58,7/5/2025,9/1/2027,7/26/2025,Pending
4b4135a3-d446-4464-a705-78bec677e7ba,Sweet Potato Noodles,KW35 HCZT MVJE 9DC7 RKRF GKRR BIQN IX,Food - Pasta,"Pasta alternative made from sweet potatoes, gluten-free and rich in flavor.",4397,821.72,659.92,28.24,9/2/2027,7/25/2026,1/25/2030,Pending
0de79f52-3092-4390-aef4-aab0c3f96d26,Portable Laptop Table,FR04 7102 4862 13JI KJMA 2RVI X14,Office,Foldable table for working with laptops anywhere.,2573,869.58,304.64,5.72,6/2/2024,6/10/2023,12/21/2024,Active
b5b16fe3-db07-4533-bccb-a92adf6d8e89,Chicken Breasts,PK40 JASQ FUKC F7CP 4GUD LQRK,Food - Meat,Juicy and tender boneless chicken breasts.,810,640.82,27.97,4.79,7/31/2029,3/1/2028,6/2/2024,Active
cdee6a45-22d6-43cc-a3c9-db2fdcc87ea7,Elegant Maxi Skirt,TN85 5687 4618 5798 8924 6610,Clothing - Bottoms,Float through the day in this beautiful floor-length skirt.,6644,483.8,422.03,29.39,4/8/2023,11/30/2024,8/13/2025,Pending
7e0c7686-638c-4266-9bea-2986b0b1a2b1,Tortilla Chips,GI95 MBBR 9ASM 4HJR O7U7 G81,Food - Snacks,"Crispy tortilla chips, perfect for dipping.",520,226.39,357.16,47.17,7/15/2030,8/2/2027,9/7/2023,Inactive
03a5217c-5ac7-450e-8d93-a32592055bc2,Thermostatic Shower Valve Kit,AZ95 ZBYH VMV6 CV1K DMD9 SSXC 9FNO,Bathroom,Regulate water temperature for safe and comfortable showers.,5963,529.75,906.06,6.93,9/11/2027,10/27/2027,4/5/2028,Pending
22260caf-ac28-48f3-b876-6a0b082028b6,Asian Stir-Fry Vegetables,CZ89 6319 6482 6360 3657 7442,Food - Frozen Foods,Frozen mix of colorful stir-fry veggies.,6722,387.24,988.03,79.22,12/19/2022,8/15/2024,6/19/2022,Pending
835e37bf-d41e-41da-8500-0afa7311801b,Tea Infuser,AT97 4207 2194 1491 9927,Kitchen,Silicone tea infuser for brewing loose leaf tea.,5876,194.86,465.78,85.86,3/17/2022,1/12/2028,8/6/2022,Active
6c1fa3b3-963d-4914-958e-19e1f2d77672,Almond Butter Granola Bars,FR06 0336 5399 25I2 EJ4I GR37 C71,Food - Snacks,"Crunchy granola bars made with almond butter, oats, and honey, perfect for on-the-go snacking.",1813,408.91,284.26,40.1,11/20/2022,4/17/2027,8/18/2029,Active
0677ea5f-da45-43b9-9e7e-ab6ff0789b68,Sun-Dried Tomatoes,IE45 QQBV 8276 9608 6307 46,Food - Vegetables,Dried tomatoes packed with deep flavor for salads and pasta.,3028,579.6,814.65,57.76,6/26/2028,2/8/2024,9/19/2027,Active
85444e22-8132-4ebe-9a23-0f76ecad9296,Magnet Travel Fridge Magnets,FR85 5397 6819 44DW SZ3O UJBU T82,Accessories,Fun tourist magnets from around the world for your fridge.,6409,495.89,366.49,57.18,3/17/2027,5/29/2022,2/21/2029,Active
1931b8c8-9094-4e63-81ad-5e6a1463064a,Honey Garlic Sauce,DO55 XH59 4860 7093 8360 0655 7976,Food - Sauces,A delicious sauce perfect for stir-frying or glazing meats.,6792,232.73,471.24,30.35,8/8/2023,7/30/2027,7/11/2024,Inactive
96b05a7d-c323-4f65-a152-17f2cfff1e9c,Dried Fruit Medley,FR03 8767 3631 50FZ STGC XYAZ 616,Food - Snacks,A delightful mix of dried fruits for trail mix or snacks.,969,808.66,391.27,71.66,11/24/2025,8/17/2025,9/24/2023,Active
4883283a-adfc-4c67-ab08-6f431e86e54a,Laptop Sleeve,HR22 6786 1154 4820 1907 4,Accessories,Padded laptop sleeve for protection against scratches.,5608,151.19,39.49,19.78,11/26/2022,2/7/2028,4/9/2023,Inactive
5c809364-00d8-4126-8cb7-804b8438c36a,Cheddar Cheese Crackers,HU29 0523 5535 5643 8240 9091 3123,Food - Snacks,Crunchy crackers topped with real cheddar cheese flavor.,1817,845.75,369.47,68.03,12/21/2023,6/20/2024,3/16/2027,Active
7fc2f02b-1ddc-4351-8aef-16df0fbcc307,Chocolate Raspberry Tart,CY21 5394 3109 JQHN CC6V PZTL UPWF,Food - Bakery,"Rich tart filled with chocolate and raspberry, a gourmet dessert.",542,836.11,514.51,36.66,11/5/2030,5/6/2022,1/30/2023,Pending
913d15a3-29b4-4f9f-9a39-271736ea8bc7,Vanilla Bean Greek Yogurt,MD17 HTPT P48V ICPY WTZT 2YCQ,Food - Dairy,Smooth Greek yogurt infused with vanilla bean flavor.,7738,638.62,46.25,17.27,2/2/2025,7/28/2024,3/3/2029,Inactive
39634f87-8360-484f-b785-8fe8213ae2f2,Portable Massage Table,GR75 6156 793F WQSD EPWC EK93 DM5,Health,Folding massage table for professional or home use.,9870,842.94,645.13,4.14,7/16/2022,7/20/2022,8/5/2024,Inactive
a24e6667-917a-4948-a733-1bcbaef9bbed,Fashionable Belt Bag,LT55 0106 1878 3957 6281,Accessories,Trendy belt bag for hands-free carrying.,4612,150.61,988.53,66.69,2/15/2027,6/25/2024,3/21/2022,Pending
6cd4ac48-be03-4696-91ca-fce072d5204c,Premium Flashlight,CR55 6973 7190 8819 3655 2,Outdoor,High-intensity flashlight with adjustable focus and brightness.,3855,391.34,532.74,59.14,9/8/2029,6/5/2026,2/25/2027,Inactive
a8572f2f-eaf2-4420-bc53-a64285d95858,Pineapple Salsa,MD22 1Q78 YGGW RKCY PDVZ BHHK,Food - Condiments,Fresh salsa made with pineapple and spices,1882,832.27,572.29,18.85,2/7/2026,8/25/2024,1/2/2022,Inactive
f32f52f8-fd27-43d5-b880-faa96054396a,Sour Cream,PS96 FARP KFTA WCRI 2XWD ELXX DLH9 K,Food - Dairy,"Tangy sour cream, perfect for dips and toppings.",4517,42.22,995.77,4.4,7/6/2025,10/12/2029,4/12/2029,Pending
70957c86-01f2-44f3-a96f-1ee74ea30035,Crispy Potato Tots,TN32 2734 4337 7819 3602 8387,Food - Frozen Foods,"Golden brown potato tots, crispy on the outside and fluffy inside.",7672,722.11,123.25,28.85,12/11/2024,7/27/2024,3/18/2023,Inactive
5872a207-7d91-468a-a694-9268153fe8b7,Sriracha Chili Sauce,SK95 6291 8458 7447 9810 5624,Food - Condiments,Spicy chili sauce with garlic and sugar for a flavor kick.,2270,89.68,677.63,42.57,2/23/2029,11/30/2030,2/23/2023,Pending
0cc63855-19b5-4aa8-9b8b-769a7bbb4efa,Men's Waterproof Hiking Boots,NL35 IDYG 0956 2665 82,Footwear,Durable boots designed for outdoor hiking and activities.,6745,762.8,115.52,13.57,2/7/2030,10/31/2024,9/20/2028,Active
9f18765b-17d7-4ce4-a6f1-cf2e9100b0ab,Black Bean & Corn Salad,DE75 4727 0527 3824 9281 29,Food - Salads,"A fresh salad made with black beans, corn, and a zesty dressing, great for summer cookouts.",7227,116.76,116.83,13.69,12/26/2027,4/15/2029,9/24/2027,Inactive
850749bb-999d-4283-8e98-f6e590eec573,Coconut Water,SA88 54AV X9GZ GCKO J1NQ F37Y,Food - Beverages,"Refreshing coconut water, perfect for hydration.",2110,162.52,655.65,54.49,9/18/2023,9/11/2025,1/10/2025,Inactive
8f3c1e81-1def-4ed8-8f5d-c3fcb2c7d48d,Smart LED Light Strip,DO51 SV2B 9708 7550 8187 7073 9581,Home,"Customizable RGB LED light strip, perfect for mood lighting.",9800,767.34,858.94,60.68,5/19/2025,7/18/2030,8/15/2029,Inactive
6589bcf9-dc38-40e1-ae3a-ebac1d9cb054,Artisan Bread,FR26 3487 9688 34V8 2IJW TXIL J86,Food - Bakery,"Freshly baked artisan bread, perfect for sandwiches or toasting.",9848,807.75,829.99,13.39,9/19/2030,4/27/2029,4/4/2022,Pending
88c8a25f-bea7-4cc5-93a6-042c4e19c382,Classic Caesar Salad Kit,FR95 9334 5402 608P BMFJ ZSDI E06,Food - Salads,Everything you need for a fresh and delicious Caesar salad.,5993,153.75,962.19,13.32,2/13/2029,4/21/2028,3/16/2024,Inactive
b41d5037-8286-4efc-825f-1cd2e34a6180,Heavy Duty Gardening Tool Set,ME59 0462 6715 2944 0358 60,Garden,Comprehensive tool set for gardening enthusiasts.,6163,946.95,387.66,42.4,6/7/2030,2/2/2027,5/5/2026,Active
32b9a1a2-7173-4478-a359-1ec684c836ae,Greek Feta Cheese,GI50 DMHB TFMC GV4B NTOS ZZQ,Food - Dairy,Creamy and crumbly cheese for salads and dishes.,6548,581.28,7.73,86.39,1/21/2027,12/18/2026,4/14/2022,Pending
44489355-1a6a-4496-972c-32e04469ace4,Chocolate Syrup,LB61 3131 4HWJ 6XR7 ORFW TXYU Y81E,Food - Condiments,Rich chocolate syrup for ice cream or beverages.,5752,495.67,869.39,35.75,2/6/2024,6/21/2026,4/20/2028,Active
1cb71a1f-6126-4624-8a0d-da28ea48cb6b,Coconut Chips,ES45 8448 0805 7854 8352 8026,Food - Snacks,"Crunchy, toasted coconut chips for snacking.",5018,49.85,685.04,76.78,9/23/2022,7/2/2023,11/30/2027,Inactive
a72bf308-6f4a-40cf-adf9-935e781e4414,Garlic Naan Bread,CY75 3906 2133 9DSO QTGY BEDL HV0Y,Food - Bakery,"Soft and delicious garlic-infused flatbread, perfect for dipping.",3777,107.75,695.81,38.08,7/12/2028,1/15/2029,2/12/2027,Inactive
30371378-97c1-40ab-a891-3932f1fa3389,Electrolyte Water Bottle,FO92 3263 7265 6309 04,Fitness,Water bottle that tracks hydration levels and adds electrolytes.,1665,193.91,920.95,98.61,8/2/2023,11/18/2027,11/21/2022,Pending
17238b29-1754-491f-bcfd-a9599ec6eab1,Home Karaoke System,PL24 9477 7088 4004 1463 0459 1305,Audio,Complete karaoke system with microphones and speakers.,956,735.69,246.84,52.08,7/18/2024,3/12/2025,9/22/2027,Pending
938c0109-b8f8-42d0-9567-933fe86d6d9e,Chocolate Fudge Ice Cream,SA03 41RF N0SE DN0O G5FI AZ3D,Food - Frozen Desserts,Rich and creamy chocolate fudge ice cream for dessert.,9533,405.62,599.81,37.31,2/9/2028,12/8/2025,10/16/2029,Active
af946113-0382-4042-92bf-784318f54409,Sesame Seeds,AZ32 DWNV HLV7 HLBU 5PB8 Z9MN P3ZM,Food - Baking,Crunchy seeds perfect for toppings and baking.,4839,213.98,404.39,7.5,12/18/2023,9/5/2029,1/29/2026,Inactive
45d4b676-7ff2-46bd-909a-49fce28f9373,Classic Cheesecake Mix,FR08 4375 5911 65F2 KSVL XDNW Y25,Food - Desserts,"A simple, no-bake cheesecake mix to create your own delicious cheesecake.",8124,745.47,238.1,99.31,3/27/2024,7/2/2027,5/18/2025,Pending
147f00a3-2576-4c29-99b4-2ccd541f930a,Almond Milk,CR17 4481 3713 2905 7597 0,Food - Dairy,"Deliciously creamy almond milk, perfect for smoothies.",4890,967.41,862.32,90.61,10/10/2024,8/13/2030,11/14/2023,Pending
8bc64c00-b152-406c-bc29-8a18a6239402,Vegetable Curry,FR05 9666 8523 73K8 RFIS 2SGY W78,Food - Frozen Foods,A hearty vegetable curry for a quick and satisfying meal.,441,351.34,196.84,96.89,9/17/2022,2/27/2027,4/16/2027,Pending
46e05a41-07c8-4bd2-818b-444b8f3be0fb,Cheddar Cheese Slices,FR54 0500 5234 442N ULSN S4GS G64,Food - Dairy,"Creamy cheddar cheese slices, perfect for sandwiches and snacks.",4847,590.86,280.73,92.22,12/8/2030,11/29/2030,10/18/2030,Inactive
5134a9fa-6e45-4c33-b2e2-01e5318192c7,Gardening Fairy Figurines,PK23 EIXO BC6V QPN0 HBAX CSHS,Garden,Cute fairy figurines to decorate your garden or potted plants.,7624,103.18,387.07,24.73,3/12/2027,7/14/2023,8/28/2027,Inactive
44afc379-ea2d-446a-8da2-6c5d6759e7bf,Chickpeas,LT06 1277 8083 5899 5971,Food - Canned Goods,"Canned chickpeas, perfect for hummus or salads.",9980,649.04,2.61,12.35,7/12/2025,3/31/2028,8/6/2030,Active
e7eb9c5c-3eac-403f-ad5e-8114853257a3,Stylish Combat Boots,FI05 7315 3994 5181 01,Clothing - Shoes,Bold combat boots that make a statement with any outfit.,2553,616.71,488.37,67.5,8/21/2027,9/4/2023,7/5/2025,Inactive
